Object Name,Kinetic Energy (Megatons)
2010 RF181,1.3147282805653735e-05
2010 MF1,1.3030240628662589e-05
2010 XP69,1.3008123054823878e-05
2001 SQ3,1.2995936605351122e-05
2012 MJ6,1.2952010556529513e-05
2003 BR47,1.2937342606209941e-05
2002 UK11,1.2845226075844787e-05
2014 CU13,1.2830608465562461e-05
2017 BS31,1.278680556677452e-05
2003 MS2,1.2757133524312873e-05
2011 AM24,1.2748036662656708e-05
2008 XN,1.249029764900673e-05
2014 AF51,1.2435050182478336e-05
2016 UZ25,1.2420443444602268e-05
2001 XR30,1.2299105271464264e-05
2009 FE,1.219854146357446e-05
2009 JR,1.2198506306877726e-05
2009 OF,1.215146588661568e-05
2014 NB52,1.2067783916678917e-05
2009 SN,1.1999063502894932e-05
2008 PK3,1.199406341914995e-05
2002 LT38,1.1856871032469696e-05
2008 TC4,1.1771101056150184e-05
2001 VB76,1.1705507414533365e-05
2003 MH4,1.1638188882348052e-05
2012 BB124,1.1618194794040742e-05
2011 JD1,1.157462993376137e-05
2002 DU3,1.1570996927211232e-05
2008 JV19,1.1512778167094241e-05
2015 NK13,1.1444993081705312e-05
2004 XO,1.1392607463018195e-05
2015 DG200,1.1387848481346616e-05
2008 SY148,1.1361434101487018e-05
2000 KA,1.1342135757197338e-05
2003 BB21,1.1332842287326387e-05
2013 WR67,1.1274259473499045e-05
2016 QE45,1.127409476534553e-05
2004 TB10,1.1272384537731213e-05
2014 YQ15,1.1119057557413001e-05
2014 VL6,1.1033573693125406e-05
2005 WA1,1.1020298845120333e-05
1999 FA,1.0976112832157e-05
2008 KV2,1.0956896978558198e-05
2017 AY13,1.0860397801920515e-05
2006 HQ30,1.0847021734576847e-05
2003 YX1,1.0782397063579173e-05
2011 TK,1.0754615336758451e-05
2015 BK515,1.0744820930362579e-05
2005 WD,1.0614200819928273e-05
2007 DS84,1.0434519743590816e-05
1999 FR19,1.0365633309838264e-05
2000 RW37,1.0293511571550285e-05
2003 CC,1.02508174827513e-05
2007 EF,1.019093725600581e-05
2009 DR3,1.0164960061948048e-05
2003 RB,9.857649717840017e-06
2013 UX,9.793092360908632e-06
2012 XD112,9.769352985255833e-06
2002 AW,9.75404668831422e-06
2002 CQ11,9.742831251456524e-06
2004 FJ11,9.722965750358557e-06
1994 UG,9.664023803325682e-06
2010 WZ8,9.594146991549024e-06
2016 NQ32,9.566007982071462e-06
2008 HB38,9.526024711370327e-06
2007 TH1,9.49517580649462e-06
2007 VK184,9.447936199126805e-06
2015 AY245,9.371562182388551e-06
2005 EE,9.327364376839552e-06
2015 UK52,9.159214331528044e-06
2000 GE2,9.110241294176369e-06
2012 DK31,9.089648670644919e-06
2006 UO,8.93632380265253e-06
2017 BQ6,8.914048963584685e-06
2007 JH22,8.913015843451746e-06
2013 CW32,8.885510331727256e-06
2010 FR,8.790407991259001e-06
2014 YW34,8.72265943456663e-06
2009 VZ,8.673490749633339e-06
2014 SP142,8.587948571356268e-06
2008 FW5,8.54269622478585e-06
2011 CX46,8.482399950143507e-06
2011 OA,8.384188328109182e-06
2004 EW,8.37210724538776e-06
2013 HT15,8.366832249040956e-06
2013 GR38,8.31684381870917e-06
2009 QS,8.305232479755669e-06
2005 XT77,8.28638440519828e-06
2014 OM339,8.247473125473098e-06
2002 JX8,8.245199600586146e-06
2013 AN20,8.217316292250831e-06
2016 PN38,8.199062596603884e-06
2015 CX12,8.1015200844783e-06
2008 XA2,7.98772655437606e-06
2007 US12,7.94615720926263e-06
2014 KQ76,7.90435121974372e-06
2013 TT135,7.696194699171447e-06
2006 TU7,7.696194699171447e-06
1989 VB,7.537051240616957e-06
2008 PJ9,7.5049923621139075e-06
2008 HH,7.482656087705844e-06
2011 DV,7.474836727261055e-06
2003 HG2,7.411891928115152e-06
2005 JU81,7.407293095467224e-06
2011 BO59,7.394312025862682e-06
2016 EH157,7.3810575868898204e-06
2016 PO38,7.378026161520628e-06
2006 ON1,7.377497222830691e-06
2006 BE55,7.3272342319513824e-06
1999 SO5,7.3247955722914e-06
2012 OQ,7.294141759826323e-06
2012 OO,7.260899025491609e-06
2012 XS111,7.2568165427960464e-06
2011 LT17,7.228181509841859e-06
2011 LJ19,7.2270253115774186e-06
2003 SS84,7.208448667959247e-06
2009 FF,7.173639308747873e-06
2010 XB24,7.127357885609231e-06
2012 VO6,7.061375011475391e-06
2005 LW3,6.978109275182741e-06
2016 SJ1,6.970257079149626e-06
2015 XK261,6.950482948380819e-06
2015 AH,6.877062106586487e-06
2016 JW5,6.869313342084043e-06
2014 YB35,6.860283912144487e-06
2007 FF1,6.849384426992014e-06
2010 JV34,6.797288931120268e-06
1999 YD,6.767035100835884e-06
1997 XR2,6.7215218356890796e-06
2010 NY65,6.6894700363536365e-06
2016 JU33,6.65706345991878e-06
2005 GD60,6.598651763490763e-06
2004 RQ10,6.592301479320582e-06
2006 HC2,6.583663497281509e-06
2010 XC15,6.571397708017743e-06
2014 YR15,6.557657204284416e-06
2010 JG,6.520791494488719e-06
2017 BR31,6.512079294297792e-06
2016 FC15,6.384354916265789e-06
2016 UF101,6.363489736719044e-06
2013 JM14,6.2260369222612555e-06
2003 GP51,6.183322971376513e-06
2015 FC35,6.125860569573475e-06
2003 AC23,6.082061831790452e-06
2000 QK130,6.055055678737825e-06
2001 US16,6.051183741825973e-06
2008 SH82,6.04632896276952e-06
2010 DO,5.9806836512226e-06
2010 VT11,5.959652540977816e-06
2004 FG11,5.957443335916652e-06
2014 OT111,5.911783611152794e-06
2016 TR54,5.870185577608133e-06
2003 YS17,5.810889458885422e-06
2003 GQ22,5.785312908617724e-06
2001 VJ5,5.733780972085765e-06
2014 QK434,5.690006489147678e-06
1999 UR,5.669802080529866e-06
2006 CU,5.66050656863743e-06
2013 US3,5.6594301285152895e-06
2009 SQ104,5.610717108906007e-06
2004 FY31,5.550884587782326e-06
2010 AF30,5.496287085668012e-06
2015 XW377,5.489782777473427e-06
2004 KH17,5.4786277188279505e-06
2016 CL136,5.42124573007769e-06
2010 SH13,5.383225216559513e-06
2008 WN2,5.312443506715555e-06
2012 XO111,5.310691644019441e-06
2014 TY33,5.219466127946128e-06
2012 FG58,5.186965582405379e-06
2013 WT45,5.174386592151181e-06
2006 VG13,5.115574046066284e-06
2002 TB70,5.0235619876827585e-06
2014 NG65,4.871060947001401e-06
2011 EJ47,4.784335546696934e-06
2010 DF1,4.768814125127496e-06
2008 RV,4.730605215850239e-06
2001 JV1,4.729156387225295e-06
2014 MK55,4.724672182606653e-06
2016 AK193,4.65098084460125e-06
2010 JN71,4.62713944329365e-06
2004 CO49,4.578664676512521e-06
2008 EV5,4.549791942723635e-06
2001 XP31,4.5447882878377915e-06
2007 CN26,4.470630369538165e-06
2016 AZ8,4.290299808941833e-06
2003 WH166,4.286026162836245e-06
2010 KX7,4.2361448869524085e-06
2006 KL21,4.2060209114387675e-06
2000 AF205,4.069966292900235e-06
2005 PA5,4.065650777950921e-06
2010 TP54,4.022330092097832e-06
2011 EM51,4.0207332826923e-06
2016 AF193,3.9555553016327085e-06
2001 YP3,3.91317489770123e-06
2013 FX7,3.854467212449132e-06
2014 MP5,3.774426046186537e-06
2009 EK1,3.7323609319171045e-06
2011 BT15,3.7073320639022417e-06
2012 KC6,3.5749156853262384e-06
1999 LK1,3.5569871073723797e-06
2006 KV89,3.523206085468451e-06
2007 YU56,3.4843295496683147e-06
2003 TO9,3.430598759979286e-06
2013 WR43,3.421609764353244e-06
1989 UP,3.413346767550344e-06
2003 BH,3.3714128482158677e-06
2000 EA14,3.3665261748425968e-06
2010 ON101,3.3588615654574935e-06
2006 KM103,3.3588615654574935e-06
2012 XF133,3.331998598884374e-06
2003 RS1,3.32955458011636e-06
2000 EH26,3.1753183487205205e-06
2013 CU83,3.1519337620509636e-06
2011 AG5,3.1061735284130024e-06
2002 AT4,3.0295596347694935e-06
2007 GQ3,2.9620802092122754e-06
2013 LF7,2.948886104411289e-06
2009 BL71,2.8568859013632494e-06
2014 SS1,2.839390496404666e-06
2004 PJ2,2.8377564267646174e-06
2000 SL10,2.7910398208320384e-06
2002 CZ9,2.6772533936067386e-06
2007 SR11,2.6348303325174995e-06
2011 AK5,2.631798994762428e-06
1993 BX3,2.5641419144011213e-06
2008 CN1,2.3996415455641753e-06
2004 SS,2.371876829257788e-06
2010 PK9,2.303390536639242e-06
2016 PR38,2.2917431123925224e-06
2015 BY310,2.2295663000047806e-06
1998 WB2,1.9005386253570363e-06
2008 HS3,1.8729266458460132e-06
2016 BC14,1.8267178716131158e-06
2015 VE1,1.7661035941918464e-06
2015 GY,1.6962003383029815e-06
2012 EY11,1.6483192835445078e-06
2009 DL46,1.6427249499763716e-06
2009 FY4,1.574551147122137e-06
2002 NV16,1.5639729053802338e-06
2011 UV63,1.5569063869672214e-06
2015 BW310,1.5517528440995905e-06
2009 WZ104,1.545970012932013e-06
2007 SQ6,1.419135693836839e-06
2013 BZ45,1.4013831643394423e-06
2015 RH2,1.3341507690559828e-06
2014 KS40,1.311185298508441e-06
2013 NJ,1.2858398769512555e-06
2016 JC6,1.2700370394275633e-06
2005 ED318,1.1549073238759915e-06
2006 UQ17,1.0569618256405355e-06
2015 DP155,1.0165398473415505e-06
2010 BK2,9.648483646989118e-07
2000 AC6,9.265555613515145e-07
2014 AY28,9.191659867252231e-07
2011 CG2,8.328241402645656e-07
2014 YS34,7.363845043386646e-07
2010 VD72,6.557318457869896e-07
2010 FF10,5.862389000629271e-07
2000 AZ93,4.6034695411935994e-07
